_id,artistID,song,lyric,artistName
1816,131,ලෙන්චිනා මගෙ නංගියේ ඇයි - lenchina mage nangiye,"ලෙන්චිනා මගෙ නංගියේ ඇයි
ගංතෙරට වී ගොම්මනේ

පෙත්තරේ ලඟ පැන් තොටේ
ගම්මානයේ පව් සෝදනා
රත්තරන් වී කළු වලාකුළු
චන්ද් ‍රයා සේ පායලා
ලෙන්චිනා ඇති වැඩ කලා දැන්
ගෙදර යං කළුවර වුණා

පින්වතුන් කැල ඇන්ද සළුපිලි
සේදුවා නුඹ සේදුවා
තාම නෑ කිලිකුණු ගිහින් ඒ
කිම්ද නොදැනේ කාරණා
සේදිලා පරිශුද්ධ වීමෙන්
යුග දෑත් නුඹෙ බබලනා
",සුනිල් එදිරිසිංහ 
1817,143,ගිමන් හරින දියඹ දිගේ - giman harina diyaba dige,"ගිමන් හරින දියඹ දිගේ
සුසුම් හෙලන වෙරළ ඉමේ
බැස යන හිරු අඩෑසි සඳට රහස් කියනවා
සද ආදරයෙන් අහස පුරා රටා මවනවා

හිත් දැහැනේ වෙලී තිබුණු
නෙත් දැහැනේ ගලා හැලුණු
මියැදෙන්නට බලා ඉඳපු ආදරයද මේ
හිරු රහසේ කියා දුන්නු ආදරයද මේ

නිල් කටරොළු නිල නැහැවුණු
මල් බර මුදු සුව රැඳවුණු
තොල්පෙති මල් ඵලදාලන ආදරයද මේ
නුඹ රහසේ කියා දුන්නු ආදරයද මේ

ගිමන් හරින......
",W.D. අමරදේව 
1818,19,ලඳුනේ ලඳුනේ - landune landune ,"ලඳුනේ ලඳුනේ
ඔබේ දෑස දැක ගත්තෙමි
සැදෑ කලෙක ලඳුනේ...ලඳුනේ
දෙනෝදහක් අතගත්තද
සැමියෙකු නැති ලඳුනේ
නෑයෙක් නැකම නොකියන
වීදි සරන ලඳුනේ...ලඳුනේ
තෙල් මල් ගෙන දෝත පුරා
මුණි කුටියට පියමංවන
 ‍ඔබේ දෑස දැක ගත්තෙමි
සැදෑ කලෙක ලඳුනේ...ලඳුනේ

බුදුන් දැක නිවන් දකිමැයි
දෙව්රම යන පාර අහන
ඔබද පටාචාරාවකි
ඔබද කිසාගෝතමියකි

පිරිමින්ගේ පාප කදට
දෝස විදින ලඳුනේ
අදුරේ පව් කරන දනා
එළිය ලබන ලඳුනේ
ලැම පමනක් ලොවට පෙනෙන
ලය නොපෙනෙන ලඳුනේ
කුහුඹුවකුට වරදක් නැති වැරදිකාර ලඳුනේ
",අමරසිරි පීරිස් 
1819,95,රෝස මලකුයි නෙළුම් මලකුයි - rosa malakui nelum malakui,"රෝස මලකුයි නෙළුම් මලකුයි ලස්සන වෙයි
හමන සුළඟයි ගීත රාවෙයි ඔබගේ වගෙයි
මගේ කිරිල්ලී ඈ ගියා ඉගිල්ලී
මං ශෝකෙමයි

ඉස්සර මම එනකොට  ‍ඔබ ඉඳන් මඟ බලා
ලස්සන ඔය ගැස්සෙන අත්තටු සළලා
ආදරෙයි ආදරෙයි කිය කිය ඉඳලා
මට නොකියම ඇයි ගියෙ වනයට පියාඹලා
වනයට පියාඹලා වනයට පියාඹලා
ඇයි ගියෙ වනයට පියාඹලා

ලස්සනට පිපුණ වනමල් ගල් පීරන දියවැල්
මම ආස කරන මැණික් කැටේ නිල්
දුර ඈත කැලේ ගල් ගුහාවක ගෙවනවා කල්
ලස්සන මගේ කිරිල්ලි සුරතල්

සුපුන් චන්ද් ‍ර දිලී අහසෙ තරු නැඟ එද්දී
රැල්ල පෙරළි ඇවිල්ලා සුදු වැල්ල සිඹිද්දි
සවන් පිනන මදු ගී ගුවනට එක් වෙද්දී
ඔයා ඇයි තනියම කිරිල්ලියේ තනියම කැලේකට වැදී
කැලේකට වැදී කැලේකට වැදී
ඇයි තනියම කැලේකට වැදී

ඉර බැස යන්නට මත්තෙන් කූඩුව සොයලා
පෙර ඔබ එන හැටි පේනවා තාම මැවීලා
එන්න එන්න කිරිල්ලියේ වහා පියඹලා
තාමත් මගේ කූඩුව ඔබ නිසාම ඇරිලා
ඔබ නිසාම ඇරිලා ඔබ නිසාම ඇරිලා
ඒ කූඩුව ඔබ නිසාම ඇරිලා
 
",නිහාල් නෙල්සන්  
1820,52,බිංදු බිංදු මල් වැස්සේ - bindu bindu mal wasse,"බිංදු බිංදු මල් වැස්සේ තෙමෙන්නට එපා
ගලින් ගලට පා තබමින් දුවන්නට එපා
ගල් මතුපිට ලිස්සනවා පය පැකිලේවී

ආල හැඟුම් මං හින්දා හිතෙන්නට එපා
දෑස තෙමා ලන දුක් ගිනි නැගෙන්නට එපා
දෙමාපියන් පිට ගමකින් මට බහ දේවී

නිල් ලන්දේ ගම් මැද්දේ ඉද්ද සමන් ඉපෙනවා
වෙල් බැද්දේ වගුරු පුරා කෙකටිය දළු දිලෙනවා
ගේ මැද්දේ බරණි පුරා වී අස්වනු පිරෙනවා
හිත මැද්දේ ලොකු අඩුවක් මගේ සතුට මකනවා

ආල හැඟුම් මං හින්දා.....

ගමෙන් ඈත සිදාදියේ ලොකු නුවරක් තියෙනවා
මාල වළලු අරුමෝසම් එහි ඇති බව කියනවා
දෙමාපියන් ගමෙන් පිටට මා දෙන්නට හදනවා
සිදාදියෙන් කුමාරයෙක් මා බලන්න වඩිනවා
",එඩ්වඩ් ජයකොඩි
1821,135,අඳුරු කුටිය තුල දොරඟුලු ලාගෙන - aduru kutiya thula ,"අඳුරු කුටිය තුල - දොරඟුලු ලාගෙන
ගයන ගීතිකා - යදින යාතිකා
දෙවියන් හට නෑසේ...
ඒ...දෙවියන් හට නෑසේ

පොළව කොටන තැන - පාර තනන තැන
ගිනියම් අව්වේ - මහ වරුසාවේ
දෙවියෝ වැඩ ඉන්නේ...
දෙවියෝ වැඩ ඉන්නේ...

බලන් කඩතුරා හැර දෑසේ..
බලන් කඩතුරා හැර දෑසේ..

සිනිදු සුනැති සළු සිරසින් හැරදා
දූවිලි මඩ වැහි හිරිගත පළදා
දෙවියන් රුව දක්නට හැක්කේ...
ආ...ආ...ආ....ආ...........

අඳුරු කුටිය තුල....//

කුසුම් සඳුන් දුම් සුවඳින් වැලකී
ගතනැඟි දාදිය සුවදින් සැරසී
දෙවියන් හා එක්විය හැක්කේ...
ආ...ආ...ආ....ආ...........

අඳුරු කුටිය තුල....//

ගායනය - ටී. එම්. ජයරත්න
සංගීතය - ප් ‍රේමසිරි කේමදාස
පද රචනය - ප් ‍රේමදාස ශ් ‍රී අලවත්ත
",ටී. එම්. ජයරත්න
1822,68,මා ඔබත් එක්ක සුහද කතාවක් - ma obath ekka suhada,"මා ඔබත් එක්ක සුහද කතාවක්
ඔබේ ඇසුත් එක්ක ප් ‍රේම කතාවක්

තොරතුරු විමසනවා ආගිය තැන් පවසනවා
සංසාරේ හුරු පුරුදුයි කියල කියනවා
කියල කියනවා

මා ඔබත් එක්ක දිගට කතාවක්
ඔබේ ඇසුත් එක්ක ප් ‍රේම කතාවක්

රස රහස් කියනවා විටකදී ඉඟිත් කරනවා
ඇවිදින්නට තනිවෙන්නට යමුද අහනවා
යමුද අහනවා

සඳ හිරුත් එක්ක හොරෙන් කතාවක්
තරු මාත් එක්ක ප් ‍රේම කතාවක්

වරදක් නැහැ කියනා
කවුරුත් නොම එයි සිතෙනා
සිපගන්නට ලංවෙන්නට එන්න අහනවා
එන්න අහනවා
",කරුණාරත්න දිවුල්ගනේ
1823,103,ආපසු එනවා මගේ හිත ඉබි ගමනින් - apasu enawa mage hitha,"ආපසු එනවා මගේ හිත ඉබි ගමනින්
ඔබ ඈතක රඳවා
කාට කියම්දෝ කෙලෙස කියන්නද මං
අප සිත් හඬන තරම්
අප සිත් හඬන තරම්

ඔබ නැවතුන තැන මගේ හිත  ‍ඔබෙ ළඟ
වෙනතක නැතේ ලැගුම්
කවුරු කියන්නද කෙලෙස පතන්නද
අද මා හෙලන සුසුම්

ඉහට වහල සේ තරු පිරි අහසේ
නිවහන වූ පොළවයි
හමුවූ තැන් වල ගස් වැල් වැළපෙයි
නොහඬමු ඔබයි මමයි
 
",ප්‍රියා සූරියසේන
1824,92,පෙරදා මහ රෑ මා සිහිලැල් උර මඬළේ - perada maha re ,"පෙරදා මහ රෑ මා සිහිලැල් උර මඬළේ
මුහුණ හොවා ගෙන ළසොවින් වැළපුන
ඔබේ විඩාපත් නෙතින් ගලා ගිය
කඳුළක කැළලක් ඉතිරි වෙලා

උරහිස තැවරී වියැළුණු කඳුළෙන්
ඔබගේ සුනරුත් පැතුමක ගිණි ඇත
සදා දැවෙන්නෙමි ඒ ගින්නෙන්

ඔබහට පෙම් කළ යුගය නිමා කර
වෙන් වී යන්නට දවස පැමිණ ඇත
සමාව දෙන් මට සෙනෙහෙ සිතින්
 
",නන්දා මාලිනී
1825,142,එක වරක්‌ ඔබට මා එපා නම් - eka warak obata ma ,"එක වරක්  ඔබට මා එපා නම්
සිය දහස්  වාරයක් 
එපා මට ඔබ එපා

මම මගේ පාඩුවේ
අඩ අඩා සිටින්නම්
ඔබ ඔබේ ලෝකයේ
මිණි කිරුල පළදින්න..//

එක වරක්  .....

ඔබේ හද ප්හොරො ගා
වේදනා නොදෙන්නම්
ඔබ යනෙන මාවතේ
දැක ගන්න ඉඩදෙන්න..//

එක වරක්.....
",විජය කුමාරතුංග 
1826,52,අන්න බලන් සඳ රන් තැටියෙන් - anna balan sanda,"අන්න බලන් සඳ රන් තැටියෙන්
සුදු සීත ගඟුල් ගලනා
හද සෝක තැවුල් නිවනා

චන්දන පල්ලව කෝකිල කූජන
සංගීතයේ පැටලී
සුන්දර මේ වන ගුල්ම යහන් ගැබ
ආදර බස් කියනා
හඬ දේවිනි කන් පිනනා

අත් පසුරෙන් තුරු පෙම්බරයන්
බඳ බන්දා සෙනේ සිතිනි
ලිය වැල් පැටලී ගොසිනී

පුෂ්ප පිපී මකරන්ද ගලා ඒ
මාරුතයේ හැපිලා
මන්මද රංගන මණ්ඩපයේ මෙම
මන්ද බලා හිඳිනේ
තව පෙම්බර මා සාමිනේ
",එඩ්වඩ් ජයකොඩි
1827,69,ආදර මල් වල පාට කියන්නද - adara mal wala,"ආදර මල් වල පාට කියන්නද
මේ වගෙ ලස්සන තව නෑ
මේ වගෙ ලස්සන තව නෑ
මීදුම් පිණි පොද දෑස වසන් කල
සමනල් සිහිනය පිපුනා...
සමනල් සිහිනය පි පු නා...

දේදුනු රේඛා - දෑසම තවරා..
තවමත් මල් සිත - බලා සිටිනවා..
මීදුම් තවරා සුළඟක - ඈතක සගවා තුන්සිත
දෑස හොරෙන් ඈත ‍ සොයනවා..
අදුර මැදින් එන්න සදලියේ...

දේදුනු සායම - දෑස ‍ බොඳ කල
මාලති යායක හැලිලා...
මාලති යායක හැලිලා...
සීතල හිම කදු යාය පිය මැන
දෙව්ලිය සිහිනෙක වැ ‍ඩියා
දෙව්ලිය සිහිනෙක වැ ‍ඩියා...
 
",කසුන් කල්හාර
1828,111,සිනාසෙන්න බෑනේ ඔබේ සුවඳ නෑනේ - sinasenna bene ,"හැගුම් මත් කලා ඉනුරා දෑසේ මායා
නැගු මල් සිනා හද පුරා සුවඳ දීලා
ඉගිලී ගියාදෝ සයුරෙන් එහා
දුර යන්නෙ හැංගෙන්නෙ මගෙ හිත දවාලා
සිනාසෙන්න බෑනේ ඔබේ සුවඳ නෑනේ
කොහෙදෝ මා දමා ඉගිලුනේ //

නිල්වන් ගැබේහි සඳ හැංගුනාසේ
ඔබ එයිද ආයේ දෑස පේන මානයේ
මල පරවුනා සේ නොපිපෙද ආයේ
හද රැදුන සිහිනේ බොඳවේද මාගේ
හදවිලම සනසන්න දුක මාගෙ නිවාලා
සිනාසෙන්න බෑනේ //

සංසාර හීනේ ඔබ නේද මාගේ
මේ පෙම් කතාවේ ගිනි ඇවිලුනානේ
හමුවන්න ආයේ පෙරුමන් පුරන්නේ
ගිනි දැවෙන ලෝකයේ මං තනිවෙලානේ
මුණගැහුන තැන තාම මම ඉන්නවා
සිනාසෙන්න බෑනේ //
",රොමේෂ් සුගතපාල
1829,116,ආලෙන් වෙලා ගන්න කෝලම් කලා - alen wela ganna kolam ,"ආලෙන් වෙලා ගන්න කෝලම් කලා
හිත ආලෙන් මුදා ගන්න මායම් කලා..
මම හීනෙන් අපේ ලෝකෙ සායම් කලා
ඔබ සායම් මකාලන්න වෑයම් කලා..

මම දෑසෙන් කලා ඔබට පෙම් යෝජනා
ඔබ කලා යෝජනා වලට, චෝදනා
මම මෑතින් හිදන්වුන් ලගින් වේදනා
ඇයි ඔයා බැලුවෙ ඇස් දිහා මගේ නාඬනා

පෙම් වසන්තේ ඇවිත් නැද්ද තාමත් ඔහේ
පාළුයි මගේ නැද්ද තාමත් හිතේ...
වසන්තේ ඇවිත් බොහෝම කාලයක් මෙහේ
අපේ ආදරේ භාවනාවක් වගේ..

ආලෙන් වෙලා ගන්න...
",සමිතා මුදුන්කොටුව
1830,115,අයිරින් ජොසපින් රොසලින් ඇන්ජලින් - ayarin josapin ,"අයිරින් ජොසපින් රොසලින් ඇන්ජලින්
අතරින් පතරින් නටයිද කැතරින්
පියානො බැන්ජෝ ටැමරින් මැන්ඩලින්
වයලින් වයලින් ලෝකෙ නොනැසෙන වයලින්

වියෝලෙ මා සනසන වියෝලේ
වියොලේ ඔබ මගෙ අතෙ මෙවේලේ
ඔබේ මිහිරි නදට නිදැල්ලේ
නැලවේ ළදරුවො රන් තොටිල්ලේ
වියොලේ ඔබව නෑ මා හැර ගියේ
සංගීත සාස්තරේ කුමාරියේ
විනෝදේ ඔබනේ සුර ලියන්ගේ
වියොලේ වියෝලෙ මාගේ
වියොලේ වියෝලෙ මාගේ

අයිරින් ජොසපින් රොසලින් ඇන්ජලින්...

ගේනා නාදෙට දෙව් සුර ලියන්
ඇසුවානේ ගුත්තිල පණ්ඩිත වට කරන්
නිරිඳුන් බිසෝවරුන්ද මනු දනන්
ආවානේ ඔබෙ තරගෙට දුර සිටන්
මිහිරී ගීත නාද ලියන්ගේ
ඇසිලා සිත් වැදුණ කුමර දනන්ගේ
නාදේ මහළු වුණත් අනර්ගේ
වියොලේ වියෝලෙ මාගේ
වියොලේ වියෝලෙ මාගේ

අයිරින් ජොසපින් රොසලින් ඇන්ජලින්...

බාලෙදි ඔබට බැන්ද ආදරේ
මේ කාලේ සිට සිතෙන් මාගෙ නොම හැරේ
සිතේ ඇතිවෙන දුක් කරදරේ
ඔබගේ එක තාලයකට මග ඇරේ
මාගේ අවසාන මොහොත වෙලාවේ
නාදේ කුමටද මට නලාවේ
හමුවෙමු අපි දෙන්නා සුවර්ගේ
වියොලේ වියෝලෙ මාගේ
වියොලේ වියෝලෙ මාගේ


ගායනය - සමන් ද සිල්වා
මුල් ගැයුම, සංගීතය, ගී පද - වොලී බැස්ටියන්
",සමන් ද සිල්වා  
1831,114,සීත මාරුතේ වෙලෙමින් ඇස් දිහා බලන් - seetha maruthe ,"සීත මාරුතේ වෙලෙමින් ඇස් දිහා බලන්
ඔබ මට ආදරේ කියූ මතකය හීනයක් වගේ
ඈත මීදුමේ දිදුලන පුන් සඳක් වගේ
එළියයි ඒ හැඟුම් හිතේ ඔබමයි ජීවිතේ මගේ

දෑලේ ගඟුලැල්ලක් සේ මා සීතයි හිත බෝමා
දෝරේ යයි සිතුවිලි සේනා ආදරයෙන් පෙඟිලා //
ජීවිතයේ සතුටයි මා දුටුවේ
සාගරයේ ගැඹුරයි මේ හැඟුමේ

සීත මාරුතේ.......

යහනේ තනි යහනේ පේනා හීනෙන් ඉඟිපානා
රෑ තුන්යම ඔය ඇස් මවනා මා මුසපත් කරනා //
ආදරයේ මිහිරෙන් මා නිවුණේ
ඒ ඇසුරේ අලුතින් මා ඉපිදේ

සීත මාරුතේ........
",රුවන් හෙට්ටිආරච්චි 
1832,22,කන්තෝරුව කන්තෝරුව - kanthoruwa,"කන්තෝරුව කන්තෝරුව මම වැඩ කරන
එතන තමයි මා හට ඇති විනෝද උයන
ගී ගයමින් නිතරම මා සතුටින් සිටින
කන්තෝරුව තමයි මාගෙ විනෝද උයන

මම වැඩට යන්නෙ දවල් දහය පහු වෙලා
මගෙ යාළුවො ඇත මා එනතුරු පුල පුලා
අපෙ ලොකු මහත්මය එන වෙලාව බල බලා
මම ගී ගයනව මිතුරන් හා එක්වෙලා
මම වැඩ කරනව කියාල කන්තෝරුවෙ
මගෙ මේසෙ ළඟින් ඉඳගෙන මගෙ යාළුවෙ
තේ වෙලාව එනතුරු මගෙ පාඩුවෙ
කටු ගැන ගැන ඉන්නව ඔරලෝසුවෙ

පාටියකට යන්නට මට හිතුනොතින්
කන්තෝරුව ඇරෙන වෙලාවට කලින්
මගෙ මිතුරන්ගෙන් ලැබෙන්නාවු උදව්වෙන්
මම පැනල ගෙදර යනවනෙ ලොක්කට හොරෙන්
පැනල ආ නමුත් මගෙ වැඩ හරියට
මගෙ යාළුවො ටික කරල තියයි නූලට
දවසක් අසුවෙන්න ගිහින් ලොක්කට
බේරුණෙ මම පූරුවෙ ලොකු පිනකට

පඩි දින හැර අනිත් දවස් බල බලා
මම වැඩට යන්නෙ තේ වෙලාව අල්ලලා
තේ බී එනකොට මම වැඩපොල බලා
දහවල් කෑමට යන්නට සිදු වෙලා
කෑම පැයට ටිකක් නිදාගන්නවා
ඇහැරෙනකොට සවස් වෙලා තිබෙනවා
එවිට මෙ මට වැඩ කරන්න හිතෙනවා
නමුත් එතකොටමත් කන්තෝරුව ඇරෙනවා
",ඇන්ටන් ජෝන්ස්
1833,43,මේ අනන්ත රාත්‍රියේ - me anantha rathriye,"මේ අනන්ත රාත් ‍රියේ
සඳේ නුඹ කොහේ
තාරුකා කියන්නකෝ
නිදන්නෙ ඈ කොහේ
අඳුරේ ගිලී නොපෙනී ගියේ
සුසුමයිලු මා ඇගේ
යුග නෙත් මගේ කඳුළින් තෙමී
තනිවේද මා අනේ...

ජීවිතේට මං කියූ
තාරකාවියේ...//
දැන් ඉතින් නුඹත් ගියා
කලුවරයි අනේ...

අම්බරේහි සඳ නොවී
එළිය දුන් ලියේ...//
දැන් ඉතින් නුඹත් ගියා
කලුවරයි අනේ...
",දමිත් අසංක
1834,117,මේ ප්‍රථම වසන්තයයි - me prathama wasanthayai ,"මේ ප් ‍රථම වසන්තයයි
දිවි අරණේ මධු මල් පිපෙනා
බිඟුරැව් නැඟෙනා
මේ ප් ‍රථම වසන්තයයි

තරු නැඟෙන තුරා නිදිබර අඹරේ
සඳු නැඟෙනතුරා සිටියදි අඳුරේ
ඔබ සුපුන් සඳක්  සේ පායා
පහන් රැයක්  වී ආවේ...

මේ ප් ‍රථම වසන්තයයි........

සිත පවස දරා මිරිඟුව අතරේ
දිය පහස පතා සිටියදී කතරේ
ඔබ සිහිල් දොළක්  සේ පාවී
වසන්තයක්  වී ආවේ...

මේ ප් ‍රථම වසන්තයයි........
",සනත් නන්දසිරි
1835,116,ඉවසයිද මන්දා මා දුන් රිදුම් - iwasaida manda ,"ඉවසයිද මන්දා මා දුන් රිදුම්..
වෙන්වීලා ආ දා වෙනතක් බලන්..
උන්නාට මා රහසේ තුරුලක හෙමින්..
මට ඉන්න බෑනේ මතකෙට හොරෙන්...

තනියෙන්ම වින්දා දුන් දුක් සුසුම්...
තව කදුළු නැනේ දෙනෙතේ ඉතින්...
ගියදාම ඔබ ඔහු හා ඉගිල්ලී හොරෙන්...
මට මාද නැතිවුනා සත්තයි හෙමින්..

ගොළුවෙච්ච තරු දෑසේ කදුලැල් උනන්නේ...
දරාගන්න බෑනේ මතකේ විලාපේ...
ආදරේ ඔබෙන් තරම් ලැබුනෙ නැ කාගෙන්වත්..
රැකගන්න බැරි වුනේ සංසාර ආදරේ..

ගියදාම ඔබ ඔහු හා ඉගිල්ලී හොරෙන්...
මට මා ද නැතිවුනා සත්තයි හෙමින්..

මේ පාළු දුක් සිහිනේ අතර මංවෙලා බොහොසේ
අයේ ගන්න බෑ සෙනෙහස ඔබේ...
ජීවිතය වැටුනු තරම් නැගිටගන්න බෑ...ආයේ
මැරී මැරී උපදී මේ සංසාර ආදරේ...

උන්නාට මා රහසේ තුරුලක හෙමින්...
මට ඉන්න බෑ..නේ මතකෙට හොරෙන්...

ඉවසයිද මන්දා...//
",සමිතා මුදුන්කොටුව
1836,68,ආදරය සුන්දර වරදකි - adaraya sundara waradaki,"ආදරය සුන්දර වරදකි
කිසිදා සමාවක්  නම් නැති
මට පෙන්නලා ආලේ හැටි
නුඹ දුන්නු දුක හොඳටම ඇති

ඉඳුවර නුවන් දෑලේ වැටී පෑහී
බැහැරී වෙලී උන්මාද වූයේ මා
වෙනකෙකු දිහා බැලුමට යලිත්
මට නෙත් නැතැයි කෙඳිරුවේ කවුරුන්දෝ

පුළුලුරුතලා වීණා බඳින් දැවටී
රතැඟිලි බැඳී නිම් නාදයේ අනුරා
හද ස් වර පවා කම්පිත වෙවී
මට මා පවා නැති කලේ කවුරුන්දෝ
",කරුණාරත්න දිවුල්ගනේ
1837,85,හද පතුලේ - hada pathule,"හද පතුලේ
හසරැල්ල කඳුලැල්ල කැළඹිල්ල
මා නම් ඔබේ
දිවි කතරේ
ගඟුලැල්ල නල රැල්ල සැනසිල්ල
වෙන්නම් ඔබේ

මුසාවන් ගොතා අනුන් කී කතා
නොමැකී තිබේදෝ සිතේ
අතීතේ කතා එපා දැන් එපා
මා දැන් ඔබේ ජීවිතේ

අපේ ආදරේ බිඳී යා නොහේ
හිනැහෙන්න පියුමි මගේ
පැතූ සේ දරා ඔබේ මා ඔබේ
නැලවෙන්න පියුමි මගේ
 
",මිල්ටන් මල්ලවාරච්චි
1838,125,ගිම්හාන කාලේ සිත්යායෙ ගෑවිලා - gimhana kale ,"ගිම්හාන කාලේ සිත්යායෙ ගෑවිලා
ලංවේද මා ආයේ දෑසේ
සිත් මාගේ පෑරේද වස්සානෙ වාගේ
සංකා නොදී පාව ඒදෝ මා සොයා

තිර වේදනා ගෙනා පාව ගිය පාළු ජීවිතේ
යලි චෝදනා එපා දෑත බැදි සීත හෝරාවේ
හද යාවෙලා සදා පෑහි ඉමු මේ වාගේ
පිදු ආදරේ නිසා මාගේ හද ආශාවේ

නන්නාද වේ සිනා සෘගාරෙ වෑහෙනා
සංතාප හෝරාව පාවීලා
නින්දාද පාවේලා පින්තාරෙ ගෑවිලා
කැන්දා ගෙනා හීන ගෑවෙයි රෑ පුරා

නිස්සාර කාරනා ඇස්ගාව තෝරලා
හිංසාව නැ මාව පාරාලා
සිත්මාගේ සාදලා සත්පාට ගාවලා
කැන්දා ගෙනා හීන ගෑවෙයි රෑ පුරා
",ශෂිකා නිසංසලා 
1839,104,මේ බස් නැවතුම පෙර හැම දිනකම - me bus newathuma ,"මේ බස් නැවතුම පෙර හැම දිනකම
අප හමුවන බව දැන උන්නේ
ඔබ සමුගෙන බව මා තනිවුණු බව
බස් නැවතුම තව නෑ දන්නේ

ඉස්සර හවසක මා එනතුරු ඔබ
මෙතැනම හිටියා දෙනෙත් අයා
එකම රියක නැග එකම අසුනෙ හිඳ
ගිය හැටි මතකයි තවම එදා

මේ බස් නැවතුම.....

ප් ‍රේමය නිමවුණු මා අද තනියම
මෙතැනින් රියකට ගොඩ වෙනවා
ඒ රියහිම ඔබ තව කෙනෙකුන් ළඟ
එකම අසුනෙ ඉඳගෙන යනවා

මේ බස් නැවතුම.....
 
",පුන්සිරි සොයිසා
1840,128,හැමදාමත් යාළුවේ - hamdamath yaluwe ,"හැමදාමත් යාළුවේ
මම ඉන්නෙමි පාළුවේ
ම ‍ගේ පාළු පැලට එන්න
කවුරුත් නැ යාළුවේ ‍…

පිපි කු ‍සුමෙහි රන් මුවරද
නිති පිනවින් සේමා
නිතිගෙ කිරණ වැද රඟදුන්
පැණි සමනල සේනා
සපැමින ඔබ වෙණ වැයූ
මා අභියස ගී ගැයූ ‍…

හැමදාමත් යාළුවේ ‍…

සව්සිරි සැම මා අතහැර
අද වෙනතක රැදිලා
මින් මතු තනිකම තනියට
මගෙ පැලතුල රැදිලා
බිතු සිතුවම් රූ වැනි
ඔබ කොතැන ද මිතු ‍රනි ‍…

හැමදාමත් යාළුවේ ‍…
",සෝමතිලක ජයමහ
1841,131,මගෙ අමල් බිසෝ දොර හරින්නෙපා - mage amal biso,"මගෙ අමල් බිසෝ දොර හරින්නෙපා
හොඳ පරිස්සමින් ඉඳපන්
මම දීපංකරේ ලතැවුලෙන් මෙසේ
නුඹ මූදුකරේ තනියෙන්

යස ඉසුරු අරන් සුදු මහත්වරුන්
ඒරොප්පෙ ඉඳන් ඇවිදින්
මුදු බැලුම් හෙලයි, ලං වෙන්න බලයි
නුඹ නොදැක්ක සේ ඉඳපන්

ඇඳි නේක ඇඳුම් සුදු නෝනවරුන්
ගෙට එබී බලයි හොරැහින්
මගෙ පුංචි එවුන් ටික ලඟට කරන්
නුඹ හෝදිසියෙන් ඉඳපන්
",සුනිල් එදිරිසිංහ 
1842,53,මන්නාරම් පිටි වැල්ලේ - mannaram piti welle,"මන්නාරම් පිටි වැල්ලේ මදටිය වැල් ඔන්චිල්ලේ
කොණ්ඩෙ කඩන් හඳට අඬන් සිංදු කියන්නේ
කුණ්ඩුමණී

නැහැයෙ කරාබුව දෙකණේ කඩුක්කං දමා සියොළඟ
මොට්ටැක්කිළියෙන් හැඩකොට වසා ඉඟ නමා
උළුඳු කොටා තල වේලා තල් පත් මත ගිණි අව්වේ ලා
කුණ්ඩුමණී

සෙම්බු තාලි උකුලෙ හොවා ආඬි ළිඳෙන් දිය ඇදලා
ලූණු පාත්තියට දමා විඩාපත් වෙලා
හැන්දෑවට කෝවිල් ගොස් පොල් ගහලා නළලේ අළු ගා
කුණ්ඩුමණී

ගොම ඉහළා හැදූ ගෙබිම පිච්ච මලින් සරසාලා
කෙසෙල් ගස් දෙකක් දොරකඩ සිටුවා තබලා
කුම්බු ඝටම් මෘදංග නද මුළු ගමටම හඬවා දීලා
කුණ්ඩුමණී

සණ්ඩු කරල බැණුම් අහල හැංගි හැංගි බැන්ද ප් ‍රේමෙ
මහරාජා ආ කල ගෙට තිරික්කලෙන් බැසලා
කුණ්ඩුමණී යන පෙරහර බලා හිඳිමි කීකරු වීලා
කුණ්ඩුමණී
",ප්‍රෙඩී සිල්වා
1843,84,සඳ මිදුලට එනවා - sanda midulata enawa ,"සඳ මිදුලට එනවා
ඇගෙ වත සිහිවෙනවා
සඳ වතුරේ නලවා සතපා
ඇය රෑ එළියේ සැඟවී යනවා

ඈ ඉන්නේ සඳ රේණුවේ
මා ඉන්නෙ මගෙ ලෝකයේ
ඈ ඉන්නේ සඳ රේණුවේ
මා ඉන්නෙ මගෙ ලෝකයේ
ඈතට ඈ යාවි සීතෙට රෑ වේවි
මා මෙහි තබා පාළුවේ

පායන්න යළි මේ ලෙසේ
සෑහෙන්න මතු ජීවිතේ
පායන්න යළි මේ ලෙසේ
සෑහෙන්න මතු ජීවිතේ
රෑ තරු පායාවී ඒ තරු දිලිසේවි
ඈ නෙත් සලා ආ ලෙසේ
 
",මර්වින් පෙරේරා 
